time,open,high,low,close,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-05T11:32:00-04:00,54.06546296697053,54.09,54.05,54.06999999999999,0,0,0,0,NaN,NaN,39.671219963445076,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:33:00-04:00,54.06773148348526,54.12,54.06773148348526,54.0925,0,0,0,0,NaN,NaN,37.163861100153426,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:34:00-04:00,54.08011574174263,54.115,54.08011574174263,54.10625,0,0,0,0,NaN,NaN,34.07213871762531,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:35:00-04:00,54.09318287087132,54.18,54.09318287087132,54.1475,0,0,0,0,NaN,NaN,29.60587427603201,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:36:00-04:00,54.12034143543566,54.1975,54.12034143543566,54.164375,0,0,0,0,NaN,NaN,25.008752990661044,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:37:00-04:00,54.14235821771783,54.21,54.14235821771783,54.177499999999995,0,0,0,0,NaN,NaN,20.3247621103247,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:38:00-04:00,54.15992910885891,54.21,54.15992910885891,54.195,0,0,0,0,NaN,NaN,15.618436795883264,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:39:00-04:00,54.177464554429456,54.21,54.12,54.16125,0,0,0,0,NaN,NaN,12.20811134541852,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:40:00-04:00,54.16935727721473,54.16935727721473,54.06,54.0875,0,0,0,0,NaN,NaN,10.104886602120704,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:41:00-04:00,54.12842863860736,54.12842863860736,54.07,54.0775,0,0,0,0,NaN,NaN,7.844112087293778,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:42:00-04:00,54.10296431930368,54.10296431930368,54.07,54.0775,0,0,0,0,NaN,NaN,5.792467260319141,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:43:00-04:00,54.09023215965184,54.15,54.09023215965184,54.12,0,0,0,0,NaN,NaN,3.478530060343109,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:44:00-04:00,54.10511607982592,54.15,54.10511607982592,54.13249999999999,0,0,0,0,NaN,NaN,1.79918400951289,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:45:00-04:00,54.118808039912956,54.14,54.05,54.0975,0,0,0,0,NaN,NaN,0.8543077376087442,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:46:00-04:00,54.10815401995647,54.10815401995647,54.05,54.0725,0,0,0,0,NaN,NaN,0.3756224676050399,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:47:00-04:00,54.09032700997824,54.09032700997824,54.025,54.0575,0,0,0,0,NaN,NaN,0.07850956170709562,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:48:00-04:00,54.07391350498912,54.07391350498912,53.995,54.018750000000004,0,0,0,0,NaN,NaN,0.00819420500567894,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:49:00-04:00,54.04633175249457,54.04633175249457,54.01,54.02375,0,0,0,0,NaN,NaN,0.024969815711666545,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:50:00-04:00,54.03504087624728,54.03504087624728,53.975,54.0023,0,0,0,0,NaN,NaN,0.28936700705066876,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:51:00-04:00,54.018670438123635,54.018670438123635,53.97,53.989999999999995,0,0,0,0,NaN,NaN,1.194698189965784,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:52:00-04:00,54.004335219061815,54.004335219061815,53.98,53.989999999999995,0,0,0,0,NaN,NaN,2.7090274189837453,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:53:00-04:00,53.997167609530905,54.005,53.97,53.989999999999995,0,0,0,0,NaN,NaN,4.400307487701751,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-05T11:54:00-04:00,53.99358380476545,54.05,53.99358380476545,54.027499999999996,0,0,0,0,NaN,NaN,6.095400939721937,NaN,NaN,NaN,54.14329354371849,54.32211522892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
