time,open,high,low,close,Bullish,Bullish+,Bearish,Bearish+,Bullish Exit,Bearish Exit,Trend Strength,Take Profit,Stop Loss,Bar Color Value,Trend Tracer,Trend Catcher,Smart Trail,Smart Trail Extremity,RZ R3 Band,RZ R2 Band,RZ R1 Band,RZ S1 Band,RZ S2 Band,RZ S3 Band,Neo Lead,Neo Lag,Custom Alert Condition Highlighter
2024-08-01T11:51:00-04:00,1.2177326369006867,1.28,1.2177326369006867,1.28,0,0,0,0,NaN,NaN,50.46722331893256,NaN,NaN,NaN,1.194832079974161,1.2258759388000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T11:56:00-04:00,1.2488663184503435,1.2488663184503435,1.22,1.22,0,0,0,0,NaN,NaN,49.15023512161835,NaN,NaN,NaN,1.194832079974161,1.2258759388000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T11:59:00-04:00,1.2344331592251718,1.29,1.2344331592251718,1.2650000000000001,0,0,0,0,NaN,NaN,43.75104783264556,NaN,NaN,NaN,1.194832079974161,1.2258759388000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T12:03:00-04:00,1.249716579612586,1.29,1.249716579612586,1.29,0,0,0,0,NaN,NaN,36.371665503698544,NaN,NaN,NaN,1.194832079974161,1.23974454798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T12:04:00-04:00,1.269858289806293,1.35,1.269858289806293,1.3175,0,0,0,0,NaN,NaN,27.839201972087885,NaN,NaN,NaN,1.194832079974161,1.2650155293436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T12:05:00-04:00,1.2936791449031464,1.3837,1.2936791449031464,1.36185,0,0,0,0,NaN,NaN,17.353878105114855,NaN,NaN,NaN,1.2816673805473007,1.3028690181814442,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T12:06:00-04:00,1.3277645724515732,1.39,1.3277645724515732,1.3724999999999998,0,1,0,0,NaN,NaN,9.830125978748244,NaN,NaN,NaN,1.3220566426316063,1.3236274538178976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T12:07:00-04:00,1.3501322862257865,1.389,1.3501322862257865,1.3845,0,0,0,0,NaN,NaN,4.5297949009823535,NaN,NaN,NaN,1.3339687669229237,1.3444430412870654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T12:08:00-04:00,1.3673161431128933,1.49,1.325,1.4075,0,0,0,0,NaN,NaN,1.3045341857738433,NaN,NaN,NaN,1.3557776730883093,1.3714101289009455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
2024-08-01T12:09:00-04:00,1.3874080715564467,1.65,1.3874080715564467,1.5225000000000002,0,0,0,0,NaN,NaN,0.024337393206711338,NaN,NaN,NaN,1.4687386053489868,1.4597947863636338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
